state	year_week	cum_baseline	cum_baseline_0_24	cum_baseline_25_44	cum_baseline_45_64	cum_baseline_65_74	cum_baseline_75_84	cum_baseline_85	cum_excess	cum_excess_0_24	cum_excess_25_44	cum_excess_45_64	cum_excess_65_74	cum_excess_75_84	cum_excess_85
Wisconsin	2020_18	114.22413721636119	2.881866992587635	6.5496654087880515	19.10669332145911	17.185876983019394	31.92585686829164	36.574177642215375	6.637401225464879	-0.011297729099001397	0.9825986624791979	2.252309958303968	0.3571820992002377	0.7367380341043956	2.319870200476082
Wisconsin	2020_19	127.94017569603155	3.2742060004186606	7.3742946272109124	21.582095982007473	19.280933508588323	35.71038709352293	40.718258484283254	7.3406901008416	0.003673766673089607	1.107075104510923	2.5987268367486953	0.2944247350168956	0.5944926580341945	2.7422969998578033
Wisconsin	2020_20	141.42164688487955	3.7047720042000556	8.221094995548007	23.77124377409354	21.31118691619868	39.56052168292909	44.85282751191018	7.5070811951479115	-0.05837321003881851	1.1689929217154527	3.274811191947919	0.21223010904557316	0.06222888264117632	2.8471912998366102
Wisconsin	2020_21	154.7836414921317	4.089343984485366	9.034818610950035	26.024844713860787	23.29647897019444	43.29778453161892	49.04037068102215	8.621874931662976	0.0031567898126186877	1.5466998162457788	3.915384138327431	0.3961278335235494	-0.15071785694136253	2.911224210694961
Wisconsin	2020_22	167.95157415815106	4.56308566350158	9.764818539499373	28.35831106687785	25.268841196718544	46.87959565419432	53.1169220373594	10.740720197550452	-0.06327438560047821	2.2504552471065593	4.37479558544199	0.8035563348395616	-0.0017675753153154616	3.3769549910781356
Wisconsin	2020_23	180.92604236372696	4.966360846001439	10.536424852951749	30.774307004314814	27.23454820480507	50.34717531975094	57.067226135902956	11.759533482890365	-0.0010518496967748536	2.7106669184994976	4.563556145537108	1.1228696273782832	-0.048253779311719924	3.4117464204839734
Wisconsin	2020_24	193.65741682968363	5.438360621756948	11.299817875663049	33.08213259483492	29.272448808754035	53.67137966280395	60.89327726587074	12.597787986914458	-0.12392833664961184	2.6944421816779776	5.034137485717896	1.233098706966416	-0.11357167837849147	3.8736096275802727
Wisconsin	2020_25	206.52780808748184	5.7566461432423885	12.046567113510706	35.37321730020797	31.21203843987861	57.07258454250209	65.06675454814007	14.318296730836778	0.06207533680213995	2.9573798166543472	5.796406230229673	1.3995185695056596	0.26022312364498656	3.8426936539999725
Wisconsin	2020_26	219.89987860704483	6.168470661738771	12.959701902157214	37.68397270160327	33.22204003651413	60.68808455386627	69.17760875116518	14.86201141825138	0.03816558364205974	3.397225437592038	5.786519068321051	1.421816134255732	0.1985314064015551	4.019753788038944
Wisconsin	2020_27	232.98391470397672	6.567625244078053	13.847814688038845	39.956883995308125	35.213090642543655	64.32749203379815	73.0710081002099	16.22812387513898	0.08511298143952406	3.821705586381643	6.234131227594143	1.452534642143477	0.5110767182719886	4.123562719308204
