state	year_week	cum_baseline	cum_baseline_0_24	cum_baseline_25_44	cum_baseline_45_64	cum_baseline_65_74	cum_baseline_75_84	cum_baseline_85	cum_excess	cum_excess_0_24	cum_excess_25_44	cum_excess_45_64	cum_excess_65_74	cum_excess_75_84	cum_excess_85
New Jersey	2021_41	1347.2802486954672	19.82876452650096	58.938049989403986	218.39820881768773	238.4456597610434	330.56231361861313	481.107251982218	233.5253794982641	-2.3814993687423205	14.678712597986392	65.57693809351872	55.515247028840975	50.2486150780294	49.887366068630946
New Jersey	2021_42	1363.1292298791138	20.06330075570144	59.62880595243728	220.9047876179304	241.2178389563088	334.34881569210006	486.9656809046359	234.14320087376998	-2.464964014831308	14.829641169431408	65.91913771766419	56.034270179933074	50.75686229585487	49.068253525717765
New Jersey	2021_43	1379.2089691889778	20.273155787109282	60.399112173228374	223.53735281665428	244.0631753464003	338.4301974266316	492.505975638954	234.97268804502804	-2.5021658083974443	14.944182792579051	66.36195831799567	56.26431958889697	50.592550894857006	49.311842259096785
New Jersey	2021_44	1395.1233319839862	20.52024915671238	61.1351410678194	226.08498254489268	246.90453160270806	342.1878772652457	498.290550346608	236.75528212879448	-2.4686976665077727	15.103792569291873	66.9868318350986	56.5523032684701	51.10803869282512	49.47301342961654
New Jersey	2021_45	1411.101180555831	20.7675130444274	61.882702117525746	228.63733791728214	249.88363681065198	345.95784354697594	503.9721471189677	237.61112424651594	-2.489354179555553	15.025262816222128	67.21850992290665	56.400394830184105	51.47095929193065	49.98535156482795
New Jersey	2021_46	1427.6184007385498	20.981903221457706	62.58030432269331	231.32989146963595	252.82581509864463	350.04589357342945	509.8545930526887	237.17223683780585	-2.4663461545535164	15.223299282358406	67.13733659290861	56.28541331184937	51.386306217931676	49.606227587311295
New Jersey	2021_47	1444.270079467692	21.231206812193744	63.32315936294588	233.9632239654744	255.73566132996413	354.26933043517334	515.7474975619405	237.88299933912006	-2.489042370622317	15.257383812393508	67.42831831301402	56.65597859952225	51.25259292756319	49.7777680572494
New Jersey	2021_48	1460.5730535825123	21.489285770641715	64.01651076509594	236.5656734631464	258.6838314763227	358.26931783092977	521.5484342763758	239.22302796624896	-2.5636772638634775	15.168318742689417	67.94441792385783	57.085337418442	51.28837496635665	50.30025617876653
New Jersey	2021_49	1477.6060857495727	21.74759329913428	64.74125200862346	239.32386373667958	261.7715250023741	362.3356082761076	527.6862434266536	240.1351417073608	-2.5306324534981663	15.371588652561059	68.30477675884043	57.19172879246212	51.376553056744804	50.42112690025054
New Jersey	2021_50	1494.713920605533	21.975294459681564	65.48900078433547	242.04459918534715	264.4667929791599	366.61570699852524	534.1225261984837	241.72781067513014	-2.564098721473532	15.43315192923204	68.87524365653037	58.02506136406621	51.53148438138599	50.42696806538909
New Jersey	2021_51	1511.520919358715	22.228799669349332	66.21149651723812	244.7586748026063	267.43459909601347	370.93005317097266	539.9572961025351	243.97741304872636	-2.6341598659344894	15.649458177093672	69.85163099813767	58.84483565236501	51.90035728539482	50.36529080166971
New Jersey	2021_52	1528.9533272889726	22.463016391764707	66.99101875870257	247.3985714501361	270.58849273923033	375.2433339993421	546.2688939497968	247.9108433013797	-2.663350868412841	15.841110398488814	71.22592213042749	59.489313241665656	52.712719455450994	51.30512894375963
New Jersey	2022_01	1546.9485305242508	22.710013058031336	67.6837752290874	250.25393889928645	273.761704323208	379.71119112082005	552.8279078938177	254.95975158790526	-2.727465441107559	16.181100054481035	72.53381174475639	61.01724794078852	54.82862884577462	53.1264284432123
